l,C,γ,beta,dens,ref,strength,distance,hit_count,weight,ess,total_sims,round,weight_old
1.6825223704705081,26.212209261554342,0.7508322820904016,1.5771166162671995,0.12485389235887658,0.38225804329210794,0.22798119558071367,1.1247448231705348,3,5.1911713825779964e-5,0.4628346833467893,566770,6,0.00016695671102912686
2.4054019804915865,30.393985010867752,0.9177639050260317,0.30132618531086885,0.32708499680299297,0.3154061063883506,0.6602200532966342,1.152053206701776,4,8.630485617125217e-5,0.4628346833467893,566770,6,0.0002863353862681297
2.100702107976729,65.76289986390817,0.8712255476798623,0.28809116809442437,0.21005055954668567,0.33034780439120787,0.24504510510194666,0.9955094338276996,4,5.790444028474342e-5,0.4628346833467893,566770,6,0.00016238632639143814
3.046586738372258,8.361890184995321,0.9678992748112447,0.0857404029560785,0.12476557917762526,0.333623822539572,0.4110244695585002,1.1638196942945118,3,0.00018844981525575316,0.4628346833467893,566770,6,0.0006338006798812406
2.1393900053652013,12.485790422562086,0.7001551386292768,0.6946817035066399,0.11511293275860252,0.38057261728866065,0.08030254239978682,1.1131321907112368,3,0.00011417292888188937,0.4628346833467893,566770,6,0.0003624586853026106
2.8200851308493533,23.906797007275756,0.9331844759833031,0.030491416097108905,0.33717379350877763,0.37791497334930135,0.6034851155773886,1.1073446333377135,5,0.00010713854982631016,0.4628346833467893,566770,6,0.0003379485157815994
1.8228521010207854,32.2688987245332,0.8813787968601149,2.0255134781556796,0.10881050807912457,0.402824508724149,0.26935840950202034,1.1164814623451307,5,3.160476812890193e-5,0.4628346833467893,566770,6,0.00010070929178528918
2.6847571699679635,17.162947220322906,0.9901085861887661,0.30768386147216314,0.05044796579079858,0.10229731914434441,0.005268754768567155,0.9876118201114308,5,0.00018087583527690425,0.4628346833467893,566770,6,0.0005032887176105523
1.503818755031792,47.72294751463291,0.8599051602042724,1.8018339967223318,0.08460446697605892,0.3349272633563696,0.2593475741742693,1.1095972453024292,5,4.572391224312327e-5,0.4628346833467893,566770,6,0.0001445881084007988
2.3714424576838278,8.74870196497881,0.9863849609049081,0.8180851707774319,0.06061078716787971,0.2906206387861303,0.029890852837469215,1.0954522050393076,5,0.0002091798662767652,0.4628346833467893,566770,6,0.0006512326118044833
2.00601420339639,31.023128489938696,0.6871462771807242,0.12247551084248265,0.21546433320235017,0.3837010566368092,0.132411776587992,1.1653575351538592,3,9.449922070173012e-5,0.4628346833467893,566770,6,0.0003183926343770323
